"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"SRR13060337",30786,"Extrapolation",2,4.51463133241948,4.4002248885077,4.62903777633126,1,0.999952140295272,1
"SRR13060337",31812,"Extrapolation",2,4.51464795585932,4.40024054556712,4.62905536615151,1,0.999954368544656,1
"SRR13060337",32839,"Extrapolation",2,4.51466355535003,4.40025523819958,4.62907187250048,1,0.999956476848175,1
"SRR13060337",33865,"Extrapolation",2,4.51467819498135,4.40026902676971,4.62908736319299,1,0.999958470208459,1
"SRR13060337",34891,"Extrapolation",2,4.51469197371739,4.40028200448902,4.62910194294576,1,0.999960358692723,1
"SRR13060337",35917,"Extrapolation",2,4.51470496532757,4.4002942408389,4.62911568981623,1,0.999962149364629,1
"SRR13060337",36943,"Extrapolation",2,4.51471723538704,4.40030579758277,4.62912867319131,1,0.999963848569859,1
"SRR13060337",37969,"Extrapolation",2,4.51472884238372,4.40031672980873,4.62914095495871,1,0.999965462060448,1
"SRR13060337",38996,"Extrapolation",2,4.51473984908592,4.4003270966364,4.62915260153544,1,0.999966996542045,1
"SRR13060338",1,"Rarefaction",0,1,1,1,0.272933134841971,0.267247283613533,0.278618986070408
"SRR13060338",1365,"Rarefaction",0,64.8553600658891,63.6382659114522,66.0724542203261,0.988503013383587,0.988044048461269,0.988961978305906
"SRR13060338",2730,"Rarefaction",0,74.7148813972547,73.4114501989317,76.0183125955777,0.995433434295393,0.995154479926019,0.995712388664767
"SRR13060338",4094,"Rarefaction",0,79.2681438415649,78.0086638421268,80.527623841003,0.997567780725307,0.997326629172783,0.997808932277832
"SRR13060338",5459,"Rarefaction",0,81.8668822695466,80.6484946650682,83.085269874025,0.998515212366136,0.998303808321214,0.998726616411058
"SRR13060338",6823,"Rarefaction",0,83.5185262790993,82.3149186066342,84.7221339515644,0.999015988141969,0.998837840421102,0.999194135862837
"SRR13060338",8188,"Rarefaction",0,84.6439199230673,83.4363133452247,85.8515265009098,0.999311490673427,0.999164260082458,0.999458721264395
"SRR13060338",9552,"Rarefaction",0,85.4463601591333,84.2271770649293,86.6655432533372,0.999498831266107,0.999376438965518,0.999621223566695
"SRR13060338",10917,"Rarefaction",0,86.0395387215251,84.8079209986531,87.2711564443972,0.99962421923676,0.999519613123039,0.999728825350482
"SRR13060338",12281,"Rarefaction",0,86.4892278017245,85.2465579638515,87.7318976395975,0.99971149519283,0.999618209815946,0.999804780569713
"SRR13060338",13646,"Rarefaction",0,86.8378963457004,85.5850704670979,88.0907222243028,0.999774409583201,0.999687448303496,0.999861370862906
"SRR13060338",15010,"Rarefaction",0,87.1123231494323,85.8486214989209,88.3760247999436,0.999821025050128,0.999737026334861,0.999905023765394
"SRR13060338",16375,"Rarefaction",0,87.3313746123138,86.0542026973042,88.6085465273233,0.999856497566285,0.99977347821063,0.99993951692194
"SRR13060338",17739,"Rarefaction",0,87.5075844821503,86.2127666520215,88.8024023122791,0.999884039055933,0.999800940125383,0.999967137986483
"SRR13060338",19104,"Rarefaction",0,87.650437918465,86.3326230076341,88.9682528292958,0.999905847465406,0.999822129258614,0.999989565672199
"SRR13060338",20468,"Rarefaction",0,87.7665070459968,86.4197040857697,89.1133100062239,0.999923359718936,0.999838704932118,1
"SRR13060338",21833,"Rarefaction",0,87.8610606917886,86.4789586539752,89.2431627296019,0.999937639608145,0.999851751260915,1
"SRR13060338",23197,"Rarefaction",0,87.9378428549006,86.5141706520847,89.3615150577165,0.999949422882672,0.999861895587829,1
"SRR13060338",24562,"Rarefaction",0,87.9999592883606,86.5284910545653,89.4714275221559,0.999959288360542,0.999869517678721,1
"SRR13060338",24563,"Observed",0,88,86.5284945052869,89.4715054947131,0.999959294989483,0.999869525280532,1
"SRR13060338",24564,"Extrapolation",0,88.0000407050105,86.5284979475394,89.4715834624815,0.999959301617344,0.999869532881425,1
"SRR13060338",25856,"Extrapolation",0,88.0474638414307,86.5261846068902,89.5687430759713,0.999967023368786,0.999878724731792,1
"SRR13060338",27149,"Extrapolation",0,88.0859160510097,86.511657096716,89.6601750053034,0.999973284414071,0.999886995106207,1
"SRR13060338",28442,"Extrapolation",0,88.1170676050545,86.4869424831298,89.7471927269793,0.999978356717916,0.999894556618481,1
"SRR13060338",29734,"Extrapolation",0,88.1422870917461,86.4540459769178,89.8305282065745,0.99998246312298,0.999901474495228,1
"SRR13060338",31027,"Extrapolation",0,88.1627358655081,86.4147207764337,89.9107509545824,0.999985792728739,0.999907795055441,1
"SRR13060338",32320,"Extrapolation",0,88.1793021717872,86.3705633624169,89.9880409811575,0.99998849016524,0.999913547916447,1
"SRR13060338",33613,"Extrapolation",0,88.1927231478775,86.3229012875604,90.0625450081946,0.999990675458098,0.999918774589364,1
"SRR13060338",34905,"Extrapolation",0,88.2035884205188,86.2728672127411,90.1343096282964,0.99999244461427,0.999923517824403,1
"SRR13060338",36198,"Extrapolation",0,88.2123983342502,86.2212675976557,90.2035290708447,0.999993879103193,0.999927832760133,1
"SRR13060338",37491,"Extrapolation",0,88.2195355704907,86.1688461256988,90.2702250152826,0.999995041235609,0.999931762262838,1
"SRR13060338",38784,"Extrapolation",0,88.2253177089663,86.1161594518492,90.3344759660833,0.999995982721966,0.999935350150094,1
"SRR13060338",40076,"Extrapolation",0,88.2299987776579,86.063682485231,90.3963150700847,0.999996744924797,0.9999386339247,1
"SRR13060338",41369,"Extrapolation",0,88.2337943392333,86.0116692722652,90.4559194062013,0.999997362943451,0.999941654318012,1
"SRR13060338",42662,"Extrapolation",0,88.2368692637393,85.9604165270068,90.5133220004718,0.999997863623171,0.999944440083533,1
"SRR13060338",43955,"Extrapolation",0,88.2393603735607,85.910116673847,90.5686040732743,0.999998269242289,0.999947018596343,1
"SRR13060338",45247,"Extrapolation",0,88.2413771111814,85.8609491682405,90.6218050541223,0.999998597620961,0.999949411768859,1
"SRR13060338",46540,"Extrapolation",0,88.243012347134,85.8129395899908,90.6730851042772,0.999998863880987,0.999951643722543,1
"SRR13060338",47833,"Extrapolation",0,88.244337112127,85.7661964786922,90.7224777455618,0.999999079588059,0.999953730107984,1
"SRR13060338",49126,"Extrapolation",0,88.2454103531377,85.7207648628726,90.7700558434029,0.99999925434032,0.999955686025556,1
"SRR13060338",1,"Rarefaction",1,1,1,1,0.272933134841971,0.267247283613533,0.278618986070408
"SRR13060338",1365,"Rarefaction",1,10.0869294338462,9.85294721375364,10.3209116539387,0.988503013383587,0.988044048461269,0.988961978305906
"SRR13060338",2730,"Rarefaction",1,10.2496692305331,10.0111295543039,10.4882089067624,0.995433434295393,0.995154479926019,0.995712388664767
"SRR13060338",4094,"Rarefaction",1,10.3072956701267,10.067328316875,10.5472630233784,0.997567780725307,0.997326629172783,0.997808932277832
"SRR13060338",5459,"Rarefaction",1,10.3366403083905,10.095992967646,10.577287649135,0.998515212366136,0.998303808321214,0.998726616411058
"SRR13060338",6823,"Rarefaction",1,10.3543251284038,10.1132848993411,10.5953653574664,0.999015988141969,0.998837840421102,0.999194135862837
"SRR13060338",8188,"Rarefaction",1,10.3661298902418,10.12483555212,10.6074242283636,0.999311490673427,0.999164260082458,0.999458721264395
"SRR13060338",9552,"Rarefaction",1,10.3745431493386,10.1330721491589,10.6160141495184,0.999498831266107,0.999376438965518,0.999621223566695
"SRR13060338",10917,"Rarefaction",1,10.3808430065909,10.1392421258713,10.6224438873105,0.99962421923676,0.999519613123039,0.999728825350482
"SRR13060338",12281,"Rarefaction",1,10.3857262012577,10.1440257991691,10.6274266033464,0.99971149519283,0.999618209815946,0.999804780569713
"SRR13060338",13646,"Rarefaction",1,10.3896248858859,10.1478454098076,10.6314043619642,0.999774409583201,0.999687448303496,0.999861370862906
"SRR13060338",15010,"Rarefaction",1,10.3928037174014,10.1509597008942,10.6346477339086,0.999821025050128,0.999737026334861,0.999905023765394
"SRR13060338",16375,"Rarefaction",1,10.3954477200452,10.15354972431,10.6373457157803,0.999856497566285,0.99977347821063,0.99993951692194
"SRR13060338",17739,"Rarefaction",1,10.3976776484897,10.1557337464512,10.6396215505282,0.999884039055933,0.999800940125383,0.999967137986483
"SRR13060338",19104,"Rarefaction",1,10.3995857718278,10.157602221422,10.6415693222336,0.999905847465406,0.999822129258614,0.999989565672199
"SRR13060338",20468,"Rarefaction",1,10.4012344086549,10.1592163126217,10.6432525046881,0.999923359718936,0.999838704932118,1
"SRR13060338",21833,"Rarefaction",1,10.4026747905257,10.1606263421894,10.644723238862,0.999937639608145,0.999851751260915,1
"SRR13060338",23197,"Rarefaction",1,10.4039420428314,10.1618668657278,10.6460172199351,0.999949422882672,0.999861895587829,1
"SRR13060338",24562,"Rarefaction",1,10.4050669675479,10.1629682028055,10.6471657322904,0.999959288360542,0.999869517678721,1
"SRR13060338",24563,"Observed",1,10.4050677450261,10.162968964078,10.6471665259742,0.999959294989483,0.999869525280532,1
"SRR13060338",24564,"Extrapolation",1,10.4050685224721,10.1629697253191,10.6471673196251,0.999959301617344,0.999869532881425,1
"SRR13060338",25856,"Extrapolation",1,10.4060465506017,10.1639273748609,10.6481657263425,0.999967023368786,0.999878724731792,1
"SRR13060338",27149,"Extrapolation",1,10.4069742983929,10.1648358055292,10.6491127912566,0.999973284414071,0.999886995106207,1
"SRR13060338",28442,"Extrapolation",1,10.4078536517452,10.1656968624015,10.6500104410888,0.999978356717916,0.999894556618481,1
"SRR13060338",29734,"Extrapolation",1,10.4086865075626,10.1665124014123,10.650860613713,0.99998246312298,0.999901474495228,1
"SRR13060338",31027,"Extrapolation",1,10.4094765463373,10.167286025123,10.6516670675515,0.999985792728739,0.999907795055441,1
"SRR13060338",32320,"Extrapolation",1,10.4102253740375,10.168019304821,10.652431443254,0.99998849016524,0.999913547916447,1
"SRR13060338",33613,"Extrapolation",1,10.4109351403713,10.1687143443276,10.6531559364151,0.999990675458098,0.999918774589364,1
"SRR13060338",34905,"Extrapolation",1,10.4116073764169,10.1693726417624,10.6538421110714,0.99999244461427,0.999923517824403,1
"SRR13060338",36198,"Extrapolation",1,10.4122450528676,10.1699971051125,10.6544930006228,0.999993879103193,0.999927832760133,1
"SRR13060338",37491,"Extrapolation",1,10.4128494659743,10.1705890027358,10.6551099292127,0.999995041235609,0.999931762262838,1
"SRR13060338",38784,"Extrapolation",1,10.4134223508644,10.1711500328485,10.6556946688803,0.999995982721966,0.999935350150094,1
"SRR13060338",40076,"Extrapolation",1,10.4139649433414,10.1716814047499,10.6562484819329,0.999996744924797,0.9999386339247,1
"SRR13060338",41369,"Extrapolation",1,10.4144796411878,10.172185465771,10.6567738166045,0.999997362943451,0.999941654318012,1
"SRR13060338",42662,"Extrapolation",1,10.4149674906668,10.1726632397478,10.6572717415858,0.999997863623171,0.999944440083533,1
"SRR13060338",43955,"Extrapolation",1,10.4154298922795,10.173116097493,10.657743687066,0.999998269242289,0.999947018596343,1
"SRR13060338",45247,"Extrapolation",1,10.4158678434991,10.1735450151695,10.6581906718287,0.999998597620961,0.999949411768859,1
"SRR13060338",46540,"Extrapolation",1,10.4162832796858,10.1739518875456,10.6586146718261,0.999998863880987,0.999951643722543,1
"SRR13060338",47833,"Extrapolation",1,10.4166770453266,10.1743375410768,10.6590165495764,0.999999079588059,0.999953730107984,1
"SRR13060338",49126,"Extrapolation",1,10.4170502708298,10.1747030822929,10.6593974593666,0.99999925434032,0.999955686025556,1
"SRR13060338",1,"Rarefaction",2,0.999999999999999,0.999999999999999,1,0.272933134841971,0.267247283613533,0.278618986070408
"SRR13060338",1365,"Rarefaction",2,3.6567645987415,3.58049469490593,3.73303450257707,0.988503013383587,0.988044048461269,0.988961978305906
"SRR13060338",2730,"Rarefaction",2,3.66032934706438,3.58388222462935,3.73677646949942,0.995433434295393,0.995154479926019,0.995712388664767
"SRR13060338",4094,"Rarefaction",2,3.66151856004454,3.58501227199154,3.73802484809754,0.997567780725307,0.997326629172783,0.997808932277832
"SRR13060338",5459,"Rarefaction",2,3.66211400164185,3.58557808080172,3.73864992248199,0.998515212366136,0.998303808321214,0.998726616411058
"SRR13060338",6823,"Rarefaction",2,3.66247111519333,3.58591741951735,3.73902481086931,0.999015988141969,0.998837840421102,0.999194135862837
"SRR13060338",8188,"Rarefaction",2,3.66270941872332,3.5861438606911,3.73927497675553,0.999311490673427,0.999164260082458,0.999458721264395
"SRR13060338",9552,"Rarefaction",2,3.66287953335797,3.58630550674884,3.73945355996709,0.999498831266107,0.999376438965518,0.999621223566695
"SRR13060338",10917,"Rarefaction",2,3.66300722715388,3.58642684344271,3.73958761086506,0.99962421923676,0.999519613123039,0.999728825350482
"SRR13060338",12281,"Rarefaction",2,3.66310647909904,3.58652115405522,3.73969180414286,0.99971149519283,0.999618209815946,0.999804780569713
"SRR13060338",13646,"Rarefaction",2,3.66318594418899,3.58659666280321,3.73977522557478,0.999774409583201,0.999687448303496,0.999861370862906
"SRR13060338",15010,"Rarefaction",2,3.66325091649967,3.58665840025217,3.73984343274716,0.999821025050128,0.999737026334861,0.999905023765394
"SRR13060338",16375,"Rarefaction",2,3.66330510220419,3.5867098880908,3.73990031631758,0.999856497566285,0.99977347821063,0.99993951692194
"SRR13060338",17739,"Rarefaction",2,3.66335091953822,3.58675342417711,3.73994841489934,0.999884039055933,0.999800940125383,0.999967137986483
"SRR13060338",19104,"Rarefaction",2,3.66339022159611,3.58679076935689,3.73998967383534,0.999905847465406,0.999822129258614,0.999989565672199
"SRR13060338",20468,"Rarefaction",2,3.66342425923769,3.58682311221987,3.74002540625552,0.999923359718936,0.999838704932118,1
"SRR13060338",21833,"Rarefaction",2,3.66345406471748,3.58685143363068,3.74005669580428,0.999937639608145,0.999851751260915,1
"SRR13060338",23197,"Rarefaction",2,3.66348034488707,3.58687640525058,3.74008428452355,0.999949422882672,0.999861895587829,1
"SRR13060338",24562,"Rarefaction",2,3.66350372259557,3.58689861892107,3.74010882627006,0.999959288360542,0.999869517678721,1
"SRR13060338",24563,"Observed",2,3.66350373876976,3.58689863428991,3.74010884324962,0.999959294989483,0.999869525280532,1
"SRR13060338",24564,"Extrapolation",2,3.66350375494263,3.58689864965748,3.74010886022778,0.999959301617344,0.999869532881425,1
"SRR13060338",25856,"Extrapolation",2,3.66352360547113,3.58691751176862,3.74012969917365,0.999967023368786,0.999878724731792,1
"SRR13060338",27149,"Extrapolation",2,3.6635415800126,3.58693459129835,3.74014856872685,0.999973284414071,0.999886995106207,1
"SRR13060338",28442,"Extrapolation",2,3.66355792042809,3.58695011806618,3.74016572279,0.999978356717916,0.999894556618481,1
"SRR13060338",29734,"Extrapolation",2,3.66357282883675,3.58696428412822,3.74018137354528,0.99998246312298,0.999901474495228,1
"SRR13060338",31027,"Extrapolation",2,3.66358650584267,3.58697728010067,3.74019573158468,0.999985792728739,0.999907795055441,1
"SRR13060338",32320,"Extrapolation",2,3.66359908860904,3.58698923631756,3.74020894090053,0.99998849016524,0.999913547916447,1
"SRR13060338",33613,"Extrapolation",2,3.66361070340304,3.58700027275931,3.74022113404678,0.999990675458098,0.999918774589364,1
"SRR13060338",34905,"Extrapolation",2,3.66362144977482,3.58701048401953,3.7402324155301,0.99999244461427,0.999923517824403,1
"SRR13060338",36198,"Extrapolation",2,3.6636314364984,3.58701997345633,3.74024289954048,0.999993879103193,0.999927832760133,1
"SRR13060338",37491,"Extrapolation",2,3.66364073442115,3.58702880838955,3.74025266045275,0.999995041235609,0.999931762262838,1
"SRR13060338",38784,"Extrapolation",2,3.66364941242907,3.58703705427533,3.74026177058281,0.999995982721966,0.999935350150094,1
"SRR13060338",40076,"Extrapolation",2,3.66365752444281,3.58704476234958,3.74027028653604,0.999996744924797,0.9999386339247,1
"SRR13060338",41369,"Extrapolation",2,3.66366513548497,3.58705199439729,3.74027827657266,0.999997362943451,0.999941654318012,1
"SRR13060338",42662,"Extrapolation",2,3.66367228520497,3.58705878809369,3.74028578231625,0.999997863623171,0.999944440083533,1
"SRR13060338",43955,"Extrapolation",2,3.66367901431172,3.58706518212074,3.74029284650271,0.999998269242289,0.999947018596343,1
"SRR13060338",45247,"Extrapolation",2,3.6636853540945,3.58707120620976,3.74029950197924,0.999998597620961,0.999949411768859,1
"SRR13060338",46540,"Extrapolation",2,3.66369134639738,3.58707690012129,3.74030579267346,0.999998863880987,0.999951643722543,1
"SRR13060338",47833,"Extrapolation",2,3.66369701475586,3.58708228621897,3.74031174329275,0.999999079588059,0.999953730107984,1
"SRR13060338",49126,"Extrapolation",2,3.66370238474728,3.58708738880655,3.740317380688,0.99999925434032,0.999955686025556,1
"SRR13060339",1,"Rarefaction",0,0.999999999999999,0.999999999999998,0.999999999999999,0.295953167667239,0.292138460720754,0.299767874613724
"SRR13060339",932,"Rarefaction",0,10.2694129316898,9.83386141513459,10.704964448245,0.997532613562438,0.997327541123329,0.997737686001547
"SRR13060339",1863,"Rarefaction",0,11.7688565916817,11.331085645197,12.2066275381665,0.998991033794074,0.998853582912028,0.99912848467612
"SRR13060339",2794,"Rarefaction",0,12.4139754053746,12.034747853688,12.7932029570611,0.999543833352501,0.999433825456524,0.999653841248477
"SRR13060339",3726,"Rarefaction",0,12.7133456605799,12.4032394282158,13.023451892944,0.999782372341664,0.999693086785093,0.999871657898235
